,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
1,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
2,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
3,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
4,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
5,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
6,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
7,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
8,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
9,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
10,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
11,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
12,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
13,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
14,12,22,33,44,54,65,75,86,96,106,116,126,136,146,156
15,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
16,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
17,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
18,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
19,12,22,34,44,54,66,76,86,96,106,116,126,136,146,156
