,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,15,31,44,61,76,91,106,122,137,155,169,184,200,213,227
1,14,29,40,54,69,84,97,110,124,138,151,165,180,193,207
2,15,31,46,59,72,86,102,116,134,150,162,177,191,207,220
3,14,27,42,57,71,85,99,115,129,147,161,176,188,204,221
4,16,30,45,59,76,87,102,118,135,150,165,180,195,209,224
5,13,29,42,56,71,85,97,110,123,137,150,166,181,195,209
6,15,32,47,65,78,94,108,123,137,154,168,180,196,208,224
7,16,30,44,59,73,88,102,114,130,145,160,177,190,206,219
8,14,31,45,59,74,91,104,117,131,144,157,171,183,202,221
9,18,35,50,63,76,91,106,123,139,154,168,183,199,216,232
10,15,27,42,58,75,91,108,123,137,152,166,180,195,208,224
11,16,30,46,59,75,89,102,115,131,146,159,172,185,199,216
12,15,28,43,57,72,89,108,125,140,155,170,183,201,214,228
13,14,29,43,58,72,85,102,117,131,146,162,179,195,211,226
14,17,30,44,57,72,88,102,116,132,144,161,174,187,204,218
15,16,31,45,61,72,86,101,115,131,147,162,179,194,208,226
16,12,28,43,57,70,84,97,113,127,141,155,171,188,205,217
17,13,28,44,60,74,87,100,116,133,151,167,182,198,212,226
18,19,34,46,61,80,96,112,127,143,158,175,192,206,220,234
19,17,34,45,61,77,91,103,119,134,148,165,181,194,208,222
