,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,26,45,62,76,86,98,110,122,133,145,157,169,179,192,216
1,26,43,57,67,85,98,114,125,135,147,160,170,180,190,219
2,37,49,64,75,86,99,112,122,133,144,155,166,178,188,199
3,41,59,71,84,95,108,119,129,140,151,164,176,188,199,230
4,33,45,60,76,88,100,110,121,134,146,158,169,180,191,221
5,32,50,61,75,86,98,110,123,137,149,160,170,181,192,214
6,35,51,62,75,86,96,106,117,127,137,149,161,174,184,196
7,31,44,57,72,83,95,107,121,132,144,155,167,177,188,215
8,37,54,70,80,90,100,111,121,131,143,153,165,175,186,198
9,35,49,62,73,86,98,109,119,129,140,151,162,173,183,194
10,23,42,56,66,77,92,108,119,130,141,152,163,173,185,199
11,30,47,61,72,83,97,107,119,129,142,152,163,174,185,196
12,31,48,63,74,86,100,111,123,134,145,155,167,178,188,199
13,37,48,67,77,89,101,111,122,132,144,155,168,182,192,221
14,34,48,62,76,88,98,108,120,130,143,153,165,175,188,199
15,39,50,64,77,89,100,111,127,138,148,159,169,180,194,229
16,40,53,66,80,91,102,114,125,137,147,157,167,178,190,214
17,37,50,67,80,93,103,113,127,137,147,157,169,180,191,218
18,34,52,64,76,90,100,110,121,131,141,151,161,171,182,196
19,32,49,62,75,86,97,107,118,131,144,156,168,180,190,210
