,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,15,28,38,52,64,74,84,97,108,120,131,142,154,166,178
1,14,26,38,49,60,72,82,92,103,113,123,133,143,154,166
2,14,26,37,47,58,69,79,90,100,112,124,137,149,161,172
3,14,24,37,52,66,78,89,100,112,123,133,144,156,168,181
4,14,27,40,51,62,72,84,95,105,116,126,136,146,157,168
5,12,26,37,47,59,70,82,94,104,117,129,141,151,162,173
6,12,23,37,49,60,70,81,92,104,116,127,139,150,160,171
7,13,28,38,51,63,73,84,98,110,121,131,141,153,165,175
8,14,27,43,54,65,77,89,99,110,121,132,144,158,169,182
9,14,27,39,50,61,72,83,98,109,119,129,139,150,164,176
10,14,27,41,51,63,73,86,96,110,122,135,146,157,169,181
11,12,25,37,49,61,73,86,96,107,118,129,140,150,162,172
12,16,26,38,48,60,73,83,93,106,119,131,142,155,167,178
13,14,28,39,50,61,72,84,95,109,120,130,141,151,161,171
14,14,26,38,49,60,70,81,93,103,114,127,137,148,161,172
15,15,28,43,55,66,78,89,99,111,124,135,149,161,173,185
16,17,29,39,50,61,71,81,91,102,113,124,135,146,157,168
17,15,28,39,49,60,72,83,93,103,115,126,136,148,158,168
18,15,27,38,49,60,71,82,94,105,117,127,137,150,160,172
19,17,27,38,51,61,72,82,92,102,114,124,135,145,156,168
