,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,18,33,46,64,78,89,105,115,125,135,145,155,165,175,185
1,16,33,47,63,80,92,103,113,124,134,144,155,165,175,186
2,17,30,42,57,73,85,105,115,125,135,145,155,165,175,185
3,14,33,47,64,78,92,105,115,125,135,145,155,165,175,185
4,14,26,40,56,70,84,98,109,119,129,139,149,159,169,179
5,13,23,36,56,66,81,92,105,116,127,137,147,157,168,179
6,13,26,41,56,73,97,108,118,128,140,151,161,172,182,192
7,13,27,41,52,67,83,99,109,119,129,139,149,159,170,181
8,12,32,47,65,82,94,107,117,127,137,147,157,167,177,187
9,10,23,38,54,67,90,107,117,127,137,147,157,167,177,187
10,16,27,43,57,69,81,95,105,115,125,135,145,155,165,175
11,12,31,45,62,74,87,99,110,120,130,141,151,163,174,184
12,15,30,45,61,75,90,103,113,123,133,143,153,164,174,184
13,13,28,41,56,74,90,103,113,123,133,144,154,164,174,184
14,13,25,38,54,65,79,92,104,114,124,134,145,155,168,178
15,18,33,52,66,82,96,107,117,128,139,150,160,170,180,190
16,16,33,51,64,83,100,110,120,130,140,150,160,170,180,190
17,19,32,48,64,76,92,104,114,124,134,144,154,164,174,184
18,13,28,47,63,83,100,111,121,131,141,151,161,172,182,192
19,17,29,47,69,82,98,110,123,133,144,154,166,177,187,197
