,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,12,24,34,44,57,69,79,89,101,112,123,133,143,153,164
1,12,23,34,44,54,64,74,84,94,104,114,124,134,144,154
2,11,21,32,42,52,62,72,82,92,103,113,124,136,146,157
3,12,22,32,42,52,62,72,82,92,102,112,122,132,142,155
4,13,23,33,43,54,65,76,87,98,108,119,129,139,149,159
5,10,22,33,43,57,68,78,88,98,108,119,129,139,150,161
6,11,21,32,42,53,63,74,84,94,106,117,129,139,149,159
7,15,25,37,50,61,71,81,92,103,115,125,136,146,157,167
8,11,22,33,45,55,66,76,87,98,108,119,131,141,152,162
9,12,23,34,44,56,67,79,90,100,110,121,131,142,152,162
10,12,22,32,42,52,62,72,82,92,102,112,122,132,142,152
11,11,21,32,45,55,66,76,86,96,106,117,127,138,148,159
12,10,24,35,47,57,67,77,87,98,109,119,129,139,149,160
13,12,22,32,42,52,62,72,82,92,102,113,124,134,144,154
14,11,22,33,43,53,64,74,85,96,106,117,127,139,151,162
15,10,20,32,43,53,63,74,85,95,105,116,126,136,147,157
16,10,21,32,43,53,64,74,86,98,109,119,130,140,153,164
17,12,23,33,45,55,65,75,85,95,105,115,125,136,146,156
18,10,21,32,42,52,62,73,83,93,104,115,126,137,147,157
19,14,24,34,44,54,64,74,84,94,104,114,124,134,144,154
