,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,12,23,33,44,54,66,76,86,98,108,118,129,139,149,159
1,14,24,34,44,54,64,74,84,94,104,114,124,134,144,154
2,12,23,33,43,55,65,76,87,97,107,117,127,137,147,157
3,11,24,34,46,56,66,77,87,97,109,120,131,141,151,161
4,12,22,32,42,52,62,72,82,92,103,113,123,133,143,153
5,11,22,32,43,54,64,77,88,98,108,119,129,139,149,160
6,12,23,33,43,53,63,73,83,93,103,113,123,135,145,155
7,12,23,33,43,53,63,73,83,93,103,113,123,134,144,154
8,10,22,32,42,53,64,74,85,95,107,117,127,137,148,159
9,11,22,32,42,53,63,73,83,94,104,114,124,134,144,154
10,10,21,31,47,58,70,82,94,105,115,129,139,150,160,171
11,11,21,33,43,53,63,73,83,93,103,113,123,133,143,153
12,11,21,32,42,52,63,73,83,93,103,115,125,135,146,156
13,10,21,31,41,51,61,71,82,93,103,113,123,134,144,154
14,12,23,33,43,53,63,73,83,93,103,113,123,133,143,153
15,10,21,31,42,52,62,74,85,95,106,116,126,136,146,156
16,13,23,36,46,57,68,78,88,98,110,122,132,143,153,163
17,11,21,31,42,52,62,72,82,92,102,112,123,133,143,154
18,10,20,34,46,56,67,77,88,99,109,119,129,139,151,161
19,11,21,32,43,53,63,74,85,95,105,115,125,135,145,155
