,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,19,31,43,56,68,79,89,101,112,124,135,145,157,167,178
1,20,33,43,54,69,80,90,102,112,122,133,144,154,165,176
2,19,31,46,57,69,81,92,103,119,130,140,154,165,175,186
3,23,33,45,56,66,77,89,101,114,126,140,150,162,173,187
4,16,33,45,57,68,78,89,99,113,124,136,146,156,168,178
5,23,34,45,57,68,78,91,102,114,124,134,144,156,167,180
6,23,34,47,57,68,79,92,104,115,127,139,151,163,173,186
7,18,30,43,56,68,80,91,101,111,123,134,145,155,165,176
8,19,36,50,60,71,83,95,107,117,128,140,151,162,174,184
9,16,30,43,57,70,80,90,102,116,127,137,148,158,169,180
10,18,32,44,54,66,80,90,100,110,120,130,140,150,160,171
11,16,32,45,55,66,76,86,96,106,116,128,139,149,159,170
12,21,32,42,53,64,77,89,99,112,122,133,143,154,166,177
13,23,34,46,56,66,76,86,97,111,121,132,143,155,167,180
14,23,35,45,56,70,80,90,100,111,121,132,142,156,167,178
15,17,32,44,55,65,75,85,96,108,118,128,139,150,160,171
16,20,33,45,56,67,77,87,97,107,118,129,140,151,162,173
17,17,30,43,55,65,76,89,101,112,123,134,146,157,168,181
18,24,37,49,59,70,80,93,105,117,128,139,152,163,173,184
19,22,34,46,57,67,77,89,100,112,122,135,146,156,168,179
