,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,12,29,39,52,65,76,91,103,113,123,133,143,153,163,173
1,10,21,31,42,54,65,75,88,99,109,119,129,139,149,159
2,13,25,38,49,61,71,84,95,105,115,125,135,145,155,165
3,14,25,37,50,62,72,82,94,105,115,125,135,145,155,165
4,15,28,41,56,71,81,91,102,112,122,132,142,154,164,174
5,11,23,36,50,64,75,86,97,107,117,127,137,147,157,167
6,14,25,39,51,62,76,89,101,112,124,134,146,156,167,177
7,11,21,33,44,57,68,80,92,104,114,124,134,144,154,164
8,10,21,33,47,58,69,79,89,100,110,120,130,141,151,161
9,10,23,35,48,60,71,85,95,106,116,126,136,146,156,166
10,10,21,32,45,57,71,85,97,108,118,130,140,150,160,171
11,11,23,34,48,59,74,85,95,107,117,127,137,147,157,167
12,10,20,32,45,59,70,81,92,103,113,123,135,145,156,166
13,12,25,38,50,62,74,84,96,106,116,126,136,146,156,166
14,11,21,33,48,59,71,81,92,102,112,122,132,142,152,162
15,12,24,34,47,60,72,84,97,107,117,127,138,149,159,169
16,13,24,36,47,60,71,84,95,106,116,126,136,146,156,166
17,14,26,42,54,65,78,95,107,117,127,137,147,157,167,177
18,12,24,37,50,61,74,85,96,106,116,126,137,148,158,168
19,10,22,32,43,61,71,88,99,112,122,132,142,152,162,172
