,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,16,29,43,58,72,84,97,108,120,132,143,156,166,180,191
1,47,63,77,89,102,116,128,140,151,161,173,185,196,208,221
2,16,38,55,66,77,90,101,113,126,138,148,163,174,184,198
3,21,38,51,61,75,87,102,116,128,138,150,160,170,181,193
4,17,31,46,58,74,86,103,117,129,140,154,169,180,190,201
5,20,37,50,62,72,88,100,114,126,138,148,158,171,182,192
6,14,32,45,57,70,82,95,110,124,134,145,155,165,177,190
7,13,25,39,54,73,85,96,107,120,132,145,155,168,178,190
8,15,25,41,56,68,81,96,109,120,132,144,159,170,180,192
9,61,79,91,105,116,129,142,157,171,182,193,205,216,226,238
10,23,39,54,67,82,95,105,116,128,140,152,164,174,184,196
11,15,30,43,57,74,87,100,113,127,137,148,159,170,183,194
12,24,39,53,65,76,91,104,118,131,144,155,167,177,189,201
13,27,40,55,68,82,94,104,117,128,138,149,160,172,184,194
14,20,36,48,61,74,87,101,113,127,139,153,164,175,186,196
15,38,51,65,80,93,105,117,129,139,153,164,179,191,201,212
16,24,35,47,61,74,84,101,115,127,143,154,165,176,188,199
17,30,43,56,67,79,91,102,114,126,139,150,160,170,181,192
18,17,32,43,60,72,89,101,112,125,138,151,164,175,187,200
19,39,56,71,84,97,112,128,142,155,166,177,190,205,217,228
