,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,16,30,45,59,72,87,99,109,120,130,142,153,164,176,187
1,12,25,38,50,68,79,93,104,114,124,134,144,154,164,174
2,16,36,48,60,74,92,105,115,125,135,145,155,165,175,185
3,18,36,50,65,84,100,110,120,130,140,150,160,170,180,190
4,10,22,38,57,74,86,102,112,122,132,142,152,162,172,182
5,19,36,49,63,80,90,103,113,123,133,143,153,163,173,183
6,15,32,45,60,73,91,108,118,128,138,148,158,168,178,188
7,12,26,38,57,69,89,101,111,121,131,141,151,163,174,184
8,16,33,49,64,75,92,105,115,125,135,145,156,166,177,187
9,13,36,52,67,81,95,107,117,127,137,147,157,167,177,187
10,19,34,47,57,73,88,99,109,119,129,139,150,160,171,182
11,12,28,46,60,76,87,101,112,123,134,144,154,166,176,187
12,16,31,47,68,78,97,109,119,129,139,149,159,169,179,189
13,13,24,37,52,71,85,100,110,120,130,140,150,160,170,180
14,14,28,43,56,68,84,98,110,120,130,140,150,160,170,180
15,12,26,38,50,66,81,93,106,116,126,136,147,158,170,180
16,13,23,38,54,70,88,102,112,122,132,142,152,162,172,182
17,14,38,51,70,83,97,109,119,129,139,149,159,169,179,189
18,13,30,48,64,75,88,102,112,122,132,142,152,162,172,182
19,14,27,44,63,81,94,104,114,124,134,144,154,164,174,184
