,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,29,67,113,140,178,206,227,250,275,294,307,324,337,365,381
1,35,89,106,137,179,206,228,243,259,283,307,320,340,364,381
2,20,54,89,115,131,165,196,213,232,250,287,343,361,400,421
3,24,45,79,101,141,182,209,241,257,311,339,370,406,418,439
4,33,59,90,113,133,159,177,195,230,288,301,313,325,358,392
5,28,42,68,99,133,151,185,212,244,274,320,357,408,433,457
6,24,51,82,107,122,155,176,206,229,256,312,344,366,394,437
7,33,54,95,113,130,174,197,234,279,302,329,340,373,393,416
8,24,59,95,121,156,195,218,257,279,315,372,409,432,482,513
9,25,52,68,96,130,165,236,274,302,358,389,411,429,445,483
10,25,65,93,127,150,174,194,234,254,320,344,367,395,413,441
11,27,59,86,126,150,182,209,236,267,280,294,309,335,380,414
12,28,50,80,93,108,132,176,212,228,254,277,342,361,390,419
13,17,37,60,97,124,179,225,252,276,294,316,343,364,407,467
14,28,67,90,106,138,152,166,185,200,237,285,301,331,363,403
15,26,59,81,100,133,174,220,283,308,320,333,368,392,408,445
16,29,52,83,110,142,172,185,228,268,302,371,391,414,471,501
17,38,52,73,114,136,159,193,210,226,245,257,289,304,332,350
18,36,57,74,91,140,165,210,274,297,317,333,351,385,435,474
19,38,80,119,147,172,208,249,272,287,313,344,366,394,514,533
