,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
0,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
1,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
2,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
3,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
4,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
5,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
6,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
7,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
8,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
9,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
10,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
11,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
12,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
13,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
14,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
15,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
16,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
17,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
18,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
19,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
20,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
21,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
22,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
23,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
24,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
25,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
26,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
27,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
28,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
29,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
30,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
31,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
32,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
33,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
34,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
35,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
36,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
37,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
38,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
39,2,2,3,4,6,7,9,9,11,12,12,14,14,14,15,18,19,22,24,24,26,27,28,30,31,35,35,36,38,39,41,42,42,43,44,44,46,47,47,50
40,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
41,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
42,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
43,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
44,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
45,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
46,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
47,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
48,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
49,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
50,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
51,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
52,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
53,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
54,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
55,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
56,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
57,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
58,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
59,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
60,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
61,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
62,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
63,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
64,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
65,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
66,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
67,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
68,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
69,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
70,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
71,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
72,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
73,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
74,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
75,3,4,6,7,10,10,11,11,14,15,19,20,21,22,24,25,27,29,30,32,32,34,35,41,42,47,48,49,51,52,52,54,55,56,57,58,60,62,63,65
