,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,10,22,35,48,58,69,82,94,106,120,131,143,153,165,177
1,13,27,39,50,61,73,84,96,108,119,132,147,160,171,183
2,10,22,32,43,54,67,78,89,101,114,126,139,150,160,171
3,11,22,34,46,61,71,83,98,111,122,134,145,158,173,183
4,11,27,37,48,58,68,80,92,103,115,126,139,152,166,178
5,14,26,36,47,58,70,86,100,112,126,140,153,165,178,189
6,12,26,36,49,59,69,80,90,101,113,127,137,148,163,176
7,11,22,35,48,59,71,84,94,105,116,132,145,156,168,180
8,13,26,36,50,62,73,83,96,106,119,131,142,158,169,181
9,11,23,37,47,61,72,84,95,107,118,130,143,157,168,178
10,13,25,38,49,59,70,81,92,105,117,128,138,148,159,169
11,13,25,38,50,64,76,87,98,109,120,131,143,156,168,178
12,12,25,40,51,66,78,93,104,115,132,142,153,165,175,187
13,12,24,35,49,60,74,86,100,111,123,137,148,160,175,186
14,14,26,38,48,59,74,85,95,107,119,129,142,154,166,179
15,11,23,36,46,59,73,85,100,112,122,134,145,158,169,179
16,11,23,34,45,59,71,81,94,104,115,127,138,148,161,174
17,10,21,33,44,55,73,88,98,110,127,137,148,161,173,183
18,11,22,34,48,61,72,83,95,106,116,128,138,148,160,170
19,13,29,43,56,68,81,93,104,116,129,139,150,160,172,184
