,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,13,25,40,52,62,72,82,94,107,118,130,141,151,161,171
1,12,24,34,45,55,65,75,85,96,107,119,130,141,151,162
2,14,27,37,50,64,75,87,97,108,118,128,139,151,161,171
3,16,30,40,52,63,74,86,99,109,119,130,141,152,163,173
4,15,28,41,54,66,77,88,99,110,121,131,141,152,164,176
5,14,26,38,49,59,70,81,91,102,113,125,136,146,156,166
6,13,25,36,47,57,68,78,88,98,108,118,129,139,150,160
7,12,23,33,45,57,67,77,88,98,108,119,129,141,154,166
8,13,23,33,43,53,63,73,83,93,103,114,124,134,144,155
9,12,23,36,48,59,73,85,96,107,117,127,138,148,160,170
10,15,29,39,50,60,74,84,94,104,115,126,137,149,159,169
11,14,26,38,50,62,72,84,95,105,115,125,135,145,155,165
12,16,26,37,48,58,68,78,88,98,109,119,129,139,149,159
13,15,26,37,47,57,67,77,87,97,107,117,128,138,149,160
14,12,22,34,46,56,68,82,92,104,116,127,140,150,161,173
15,14,29,42,55,66,76,90,101,113,126,139,150,162,173,185
16,13,26,37,47,57,67,77,87,99,110,120,130,140,152,163
17,13,24,34,47,57,69,79,89,100,110,121,131,142,153,164
18,13,23,33,43,54,65,78,88,99,112,124,134,144,154,167
19,13,23,34,47,57,67,77,87,98,108,118,128,138,149,159
