,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,12,22,33,45,57,69,80,91,103,116,126,137,148,158,168
1,10,22,36,48,60,72,86,98,108,119,129,139,149,161,172
2,11,22,37,48,59,70,82,93,104,115,127,138,149,159,170
3,10,22,32,44,57,67,79,89,100,110,120,133,143,154,168
4,10,25,35,45,55,65,77,88,100,110,120,130,142,152,162
5,11,24,35,45,57,68,81,93,103,113,129,141,152,164,176
6,13,27,38,50,61,75,86,96,108,120,131,142,152,163,173
7,10,20,30,41,52,64,75,86,98,108,119,132,144,154,166
8,10,20,30,40,50,62,74,86,96,107,118,131,141,151,162
9,10,20,32,43,53,63,74,85,96,106,117,127,138,149,159
10,12,23,34,48,58,68,80,90,101,112,123,134,146,156,166
11,10,20,31,43,54,65,78,88,100,111,123,133,144,156,168
12,12,22,32,44,54,65,76,87,98,109,123,133,143,156,167
13,10,20,30,41,52,63,76,87,102,113,123,134,146,157,168
14,10,20,31,42,52,63,74,85,96,106,116,126,138,148,158
15,11,22,34,48,60,71,81,92,105,116,129,139,151,163,173
16,12,22,33,44,54,64,74,85,99,111,121,131,143,154,165
17,13,23,34,44,54,66,77,87,97,107,118,130,141,152,164
18,10,20,33,44,54,64,76,87,98,108,118,128,140,153,164
19,12,22,34,44,55,66,76,86,99,111,123,133,147,158,169
