,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
0,22,55,74,98,109,119,129,139,149,159,169,179,189,199,209
1,33,58,85,105,115,127,137,147,157,167,178,190,200,211,222
2,38,59,89,108,118,128,139,149,159,169,180,191,202,213,224
3,30,58,88,106,116,126,136,146,157,167,178,189,200,210,221
4,23,51,86,105,115,125,136,146,156,167,178,189,200,210,220
5,33,69,105,115,125,135,145,155,165,175,185,196,207,217,227
6,29,65,90,107,117,127,137,147,157,167,178,188,199,209,219
7,17,44,67,104,114,124,134,146,156,167,177,188,199,209,219
8,28,71,103,113,123,134,144,154,164,174,184,196,207,217,227
9,35,62,79,105,117,127,138,149,159,170,180,190,202,212,223
10,32,55,83,107,117,127,138,148,158,168,178,189,200,210,220
11,14,43,62,92,108,118,128,138,148,158,168,178,189,199,209
12,41,76,101,111,121,131,141,151,161,171,181,191,203,213,223
13,50,79,102,112,122,132,143,154,165,177,188,199,210,221,231
14,37,70,95,109,119,129,139,149,159,169,179,189,199,209,219
15,30,53,85,107,117,127,138,151,162,172,183,194,204,214,224
16,27,54,82,106,116,127,138,149,160,170,181,192,204,215,225
17,21,44,68,95,108,119,130,140,152,163,173,184,195,206,217
18,27,60,90,106,117,128,138,148,158,168,178,188,198,208,218
19,22,55,90,104,114,124,136,148,161,173,186,198,209,222,235
