 b1-abort b1-delay c1-abort c1-delay c2-abort c2-delay d1-abort d1-delay e1-abort e1-delay e2-abort e2-delay nofault
experiment-2018-09-16T15-13-59UTC "[[1, 1, 0, 1, 1, 0, 1, 1]]" "[[1, 1, 0, 0, 1, 0, 1, 1]]" "[[1, 1, 0, 1, 1, 0, 1, 1]]" "[[1, 1, 1, 0, 1, 0, 1, 1]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 1, 0, 1, 1, 0, 1, 1]]" "[[1, 1, 0, 0, 1, 0, 1, 1]]" "[[1, 1, 1, 0, 1, 0, 0, 0]]" "[[1, 1, 0, 0, 1, 0, 1, 1]]" "[[1, 1, 0, 0, 1, 0, 1, 1]]" "[[1, 1, 1, 0, 1, 0, 1, 1]]" "[[1, 1, 1, 1, 1, 1, 0, 1]]" "[[1, 1, 1, 1, 0, 1, 0, 0]]"
experiment-2018-09-19T19-10-21UTC "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[0, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]" "[[1, 1, 0, 0, 0, 0, 0, 0]]"
experiment-2018-09-28T15-05-51UTC "[[0, 0, 1, 0, 0, 0, 0, 0]]" "[[0, 0, 1, 0, 0, 0, 0, 0]]" "[[0, 0, 1, 0, 0, 0, 0, 0]]" "[[1, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 0, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[1, 0, 1, 0, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 0, 0, 0, 0, 0]]" "[[1, 0, 1, 0, 0, 0, 0, 0]]" "[[1, 0, 1, 1, 0, 0, 0, 0]]" "[[1, 0, 1, 1, 0, 0, 0, 0]]"
experiment-2018-10-09T18-32-17UTC "[[1, 0, 0, 1, 0, 0, 0, 0]]" "[[0, 0, 0, 1, 0, 0, 0, 0]]" "[[1, 0, 0, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[1, 0, 0, 1, 0, 0, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 0, 1, 0, 1, 0, 0]]" "[[0, 0, 1, 1, 0, 0, 0, 0]]" "[[0, 0, 0, 1, 0, 0, 0, 0]]" "[[0, 0, 0, 1, 0, 0, 0, 0]]" "[[1, 0, 1, 1, 0, 0, 0, 0]]" "[[1, 0, 1, 1, 0, 0, 0, 0]]"
experiment-2018-10-21T11-28-15UTC "[[1, 0, 0, 0, 1, 0, 1, 0]]" "[[1, 0, 0, 0, 1, 0, 1, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[1, 0, 0, 0, 1, 0, 0, 0]]" "[[0, 0, 0, 0, 1, 0, 0, 0]]"
experiment-2018-11-04T08-32-02UTC "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 1, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[0, 0, 0, 0, 0, 1, 0, 0]]" "[[1, 0, 0, 0, 0, 1, 0, 0]]" "[[1, 0, 0, 0, 0, 1, 0, 0]]"
experiment-2018-11-18T10-44-58UTC "[[1, 0, 0, 0, 1, 0, 1, 0]]" "[[1, 0, 0, 0, 1, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[0, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[0, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[1, 0, 0, 0, 0, 0, 1, 0]]" "[[0, 0, 0, 0, 0, 0, 1, 0]]" "[[0, 0, 0, 0, 0, 0, 1, 0]]"
experiment-2018-12-02T07-32-48UTC "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[0, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[0, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[1, 0, 0, 0, 0, 0, 0, 1]]" "[[0, 0, 0, 0, 0, 0, 0, 1]]"
